Kilometers_Driven,Mileage,Engine,Power,Seats,Age,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Price
60020,17.8,1248.0,74.0,5.0,15,False,True,False,False,False,True,True,False,False,False,2.5
77815,23.1,998.0,67.04,5.0,12,False,False,False,True,True,False,True,False,False,False,4.25
108626,20.54,1598.0,103.6,5.0,15,False,True,False,False,False,True,True,False,False,False,3.65
71791,14.0,796.0,35.0,5.0,14,False,False,False,True,False,True,True,False,False,False,2.05
91931,18.5,1198.0,86.8,5.0,14,False,False,False,True,False,True,True,False,False,False,3.13
158000,14.07,2956.0,83.1,7.0,26,False,True,False,False,False,True,False,False,True,False,1.5
91183,18.0,1248.0,75.0,5.0,14,False,True,False,False,False,True,True,False,False,False,2.85
65000,18.9,998.0,67.1,5.0,14,False,False,False,True,False,True,True,False,False,False,2.65
88428,16.0,2179.0,140.0,7.0,11,False,True,False,False,False,True,True,False,False,False,10.6
138000,17.1,1396.0,70.0,5.0,18,False,True,False,False,False,True,False,False,True,False,1.25
18000,16.02,1373.0,93.7,7.0,8,False,False,False,True,False,True,True,False,False,False,8.25
60000,11.7,2354.0,177.6,5.0,15,False,False,False,True,True,False,True,False,False,False,4.45
48000,19.3,1248.0,73.9,5.0,14,False,True,False,False,False,True,True,False,False,False,3.7
160000,17.8,1399.0,68.0,5.0,17,False,True,False,False,False,True,True,False,False,False,2.8
40000,17.7,1497.0,78.0,5.0,18,False,False,False,True,False,True,True,False,False,False,1.8
51495,17.68,1968.0,174.33,5.0,12,False,True,False,False,True,False,True,False,False,False,21.95
42496,26.3,998.0,67.1,5.0,18,True,False,False,False,False,True,True,False,False,False,1.4
83000,23.0,1396.0,90.0,5.0,14,False,True,False,False,False,True,True,False,False,False,5.5
37000,16.95,1197.0,78.9,5.0,17,False,False,False,True,True,False,False,False,False,True,2.95
28503,19.0,1199.0,88.7,5.0,10,False,False,False,True,True,False,True,False,False,False,6.86
76496,25.2,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,6.15
79152,18.5,1197.0,82.85,5.0,15,False,False,False,True,False,True,False,False,True,False,3.3
32000,16.47,1198.0,73.9,5.0,15,False,False,False,True,False,True,True,False,False,False,2.55
35000,19.7,796.0,46.3,5.0,17,False,False,False,True,False,True,True,False,False,False,1.5
105000,11.3,1794.0,125.0,5.0,22,False,False,False,True,True,False,False,False,True,False,2.5
56000,19.7,796.0,46.3,5.0,20,False,False,False,True,False,True,False,False,True,False,1.4
73000,21.12,1248.0,88.8,5.0,14,False,True,False,False,False,True,True,False,False,False,3.4
38000,19.7,796.0,46.3,5.0,14,False,False,False,True,False,True,True,False,False,False,2.25
775000,19.3,1968.0,141.0,5.0,13,False,True,False,False,True,False,True,False,False,False,7.5
80000,11.3,1794.0,125.0,5.0,18,False,False,False,True,True,False,True,False,False,False,2.8
24973,18.6,1197.0,81.83,5.0,10,False,False,False,True,False,True,True,False,False,False,7.66
45000,24.3,1248.0,88.5,5.0,10,False,True,False,False,False,True,True,False,False,False,7.15
87430,17.0,1497.0,118.0,5.0,16,False,False,False,True,False,True,True,False,False,False,3.5
133944,18.0,1248.0,75.0,5.0,12,False,True,False,False,False,True,False,False,True,False,3.5
57000,25.8,1498.0,98.6,5.0,13,False,True,False,False,False,True,True,False,False,False,3.45
27904,21.1,814.0,55.2,5.0,10,False,False,False,True,False,True,True,False,False,False,3.55
30717,21.76,1995.0,190.0,5.0,11,False,True,False,False,True,False,False,False,True,False,25.99
80000,22.32,1582.0,126.32,5.0,14,False,True,False,False,False,True,True,False,False,False,5.25
47304,21.02,1248.0,88.8,5.0,13,False,True,False,False,False,True,True,False,False,False,2.9
100000,14.45,1984.0,227.0,5.0,21,False,False,False,True,True,False,True,False,False,False,2.05
30000,24.07,998.0,67.1,5.0,9,False,False,False,True,False,True,True,False,False,False,3.75
68000,22.7,1498.0,89.84,5.0,12,False,True,False,False,False,True,True,False,False,False,6.75
21000,18.0,995.0,62.0,5.0,15,False,False,False,True,False,True,False,False,True,False,0.95
119000,13.1,1997.0,141.1,5.0,19,False,False,False,True,False,True,False,False,False,True,3.91
13747,14.67,1798.0,177.46,5.0,7,False,False,False,True,True,False,True,False,False,False,27.3
620000,20.36,1197.0,78.9,5.0,17,False,False,False,True,False,True,True,False,False,False,2.7
70000,22.9,1248.0,74.0,5.0,13,False,True,False,False,False,True,True,False,False,False,3.5
18000,18.5,1197.0,83.14,5.0,10,False,False,False,True,True,False,True,False,False,False,6.2
83000,23.08,1461.0,63.1,5.0,15,False,True,False,False,False,True,True,False,False,False,2.75
130000,23.4,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,3.25
63400,17.8,1399.0,67.0,5.0,14,False,True,False,False,False,True,True,False,False,False,3.25
65000,17.3,993.0,60.0,5.0,23,False,False,False,True,False,True,True,False,False,False,0.65
8350,13.8,1998.0,192.0,5.0,9,False,False,False,True,False,True,True,False,False,False,35.0
45000,23.59,1364.0,67.05,5.0,12,False,True,False,False,False,True,True,False,False,False,3.25
26200,24.7,796.0,47.3,5.0,8,False,False,False,True,False,True,True,False,False,False,2.9
11000,18.9,796.0,47.0,5.0,15,False,False,False,True,False,True,False,False,False,True,2.9
90000,11.0,2993.0,235.0,5.0,17,False,True,False,False,True,False,False,False,True,False,17.75
74000,11.07,2496.0,179.5,5.0,11,False,False,False,True,True,False,False,False,True,False,8.25
37081,18.9,1197.0,82.0,5.0,11,False,False,False,True,True,False,True,False,False,False,5.77
39000,24.3,1248.0,88.5,5.0,9,False,True,False,False,False,True,True,False,False,False,9.49
99000,12.07,2967.0,241.4,7.0,18,False,True,False,False,True,False,False,False,False,True,12.95
38000,17.9,2143.0,136.0,5.0,11,False,True,False,False,True,False,True,False,False,False,20.0
72000,16.1,796.0,37.0,4.0,19,False,False,False,True,False,True,False,False,False,True,1.0
93000,20.45,1461.0,83.8,5.0,11,False,True,False,False,False,True,False,False,True,False,7.1
5900,21.43,1364.0,87.2,5.0,9,False,True,False,False,False,True,True,False,False,False,16.5
25000,15.8,2148.0,170.0,5.0,12,False,True,False,False,False,True,True,False,False,False,26.0
68000,21.1,1248.0,73.9,5.0,16,False,True,False,False,False,True,False,False,True,False,3.2
35676,16.0,1497.0,117.3,7.0,9,False,False,False,True,True,False,True,False,False,False,9.48
74310,24.4,1120.0,71.0,5.0,11,False,True,False,False,False,True,True,False,False,False,4.0
59364,14.21,2143.0,203.0,5.0,12,False,True,False,False,True,False,True,False,False,False,26.5
41380,14.8,1595.0,120.7,5.0,12,False,False,False,True,True,False,False,False,True,False,11.77
33900,15.0,2143.0,204.0,5.0,9,False,True,False,False,True,False,True,False,False,False,37.0
28000,17.8,1497.0,117.3,5.0,10,False,False,False,True,False,True,True,False,False,False,8.75
50958,17.0,1086.0,74.0,5.0,19,False,False,False,True,False,True,True,False,False,False,1.95
93982,17.0,1497.0,118.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.75
95000,16.2,1599.0,103.2,5.0,16,False,False,False,True,False,True,True,False,False,False,2.5
9000,13.5,1999.0,246.74,5.0,9,False,False,False,True,True,False,True,False,False,False,34.5
52516,18.0,1198.0,86.7,5.0,11,False,False,False,True,False,True,True,False,False,False,4.65
20000,18.86,1598.0,122.0,4.0,11,False,False,False,True,True,False,True,False,False,False,32.0
37000,21.1,814.0,55.2,5.0,12,False,False,False,True,False,True,True,False,False,False,3.25
17400,20.51,998.0,67.04,5.0,12,False,False,False,True,False,True,True,False,False,False,3.1
90207,21.1,1248.0,73.9,5.0,15,False,True,False,False,False,True,True,False,False,False,3.91
89616,16.07,1995.0,181.0,5.0,15,False,True,False,False,True,False,True,False,False,False,11.0
85000,13.49,2179.0,138.03,5.0,12,False,True,False,False,False,True,True,False,False,False,3.5
79271,20.38,1968.0,143.0,5.0,12,False,True,False,False,True,False,True,False,False,False,16.5
56000,12.7,2179.0,187.7,5.0,14,False,True,False,False,True,False,True,False,False,False,30.0
85001,12.0,2987.0,224.0,7.0,16,False,True,False,False,True,False,False,False,True,False,28.0
12000,13.5,2477.0,175.56,7.0,8,False,True,False,False,True,False,True,False,False,False,28.0
125000,19.7,796.0,46.3,5.0,16,False,False,False,True,False,True,True,False,False,False,0.92
53000,14.0,1061.0,64.0,5.0,13,False,False,False,True,False,True,True,False,False,False,2.75
49768,17.01,1591.0,121.3,5.0,15,False,False,False,True,False,True,False,False,True,False,4.95
56000,16.73,2993.0,218.0,5.0,13,False,True,False,False,True,False,True,False,False,False,33.5
75000,14.74,2993.0,270.9,5.0,13,False,True,False,False,True,False,True,False,False,False,27.95
57000,13.7,1798.0,157.75,5.0,16,False,False,False,True,True,False,True,False,False,False,7.25
37542,15.73,1968.0,174.33,5.0,9,False,True,False,False,True,False,True,False,False,False,25.71
95649,12.7,2179.0,187.7,5.0,12,False,True,False,False,True,False,True,False,False,False,29.67
35299,14.84,2143.0,170.0,5.0,13,False,True,False,False,True,False,True,False,False,False,19.0
28464,15.4,2179.0,120.0,7.0,9,False,True,False,False,False,True,True,False,False,False,13.05
41000,21.76,1995.0,190.0,5.0,11,False,True,False,False,True,False,True,False,False,False,25.5
9000,15.4,1497.0,117.3,7.0,9,False,False,False,True,False,True,True,False,False,False,8.5
92098,16.0,2400.0,215.0,5.0,16,False,True,False,False,True,False,False,False,True,False,7.25
5834,13.2,1495.0,94.0,5.0,21,False,False,False,True,False,True,True,False,False,False,0.8
40250,17.19,1197.0,81.86,5.0,9,False,False,False,True,False,True,True,False,False,False,6.9
20800,21.1,814.0,55.2,5.0,11,False,False,False,True,False,True,False,False,True,False,2.25
40322,18.9,1197.0,81.86,5.0,8,False,False,False,True,False,True,True,False,False,False,5.5
52576,13.0,1493.0,100.0,5.0,13,False,False,False,True,False,True,True,False,False,False,4.35
55000,16.47,1198.0,73.9,5.0,16,False,False,False,True,False,True,True,False,False,False,2.25
47000,15.26,1798.0,187.74,5.0,10,False,False,False,True,True,False,True,False,False,False,24.5
42021,0.0,1968.0,74.0,5.0,16,False,True,False,False,False,True,True,False,False,False,5.45
23163,15.29,1591.0,121.3,5.0,9,False,False,False,True,False,True,True,False,False,False,12.03
50000,11.74,1796.0,186.0,5.0,15,False,False,False,True,True,False,False,False,True,False,8.5
11900,16.82,1998.0,189.08,4.0,12,False,False,False,True,True,False,True,False,False,False,28.5
108000,17.0,1086.0,74.0,5.0,20,False,False,False,True,False,True,False,False,True,False,1.2
37000,23.59,1364.0,67.04,5.0,13,False,True,False,False,False,True,True,False,False,False,5.75
30000,19.4,1198.0,86.8,5.0,12,False,False,False,True,False,True,False,False,True,False,3.2
12831,21.4,1197.0,83.1,5.0,8,False,False,False,True,True,False,True,False,False,False,9.89
143017,20.0,1968.0,138.1,5.0,14,False,True,False,False,True,False,True,False,False,False,6.58
13102,21.1,814.0,55.2,5.0,8,False,False,False,True,False,True,True,False,False,False,4.06
24950,20.37,1461.0,108.45,5.0,7,False,True,False,False,False,True,True,False,False,False,13.37
57832,16.2,2993.0,258.0,5.0,15,False,True,False,False,True,False,True,False,False,False,25.82
34267,22.74,796.0,47.3,5.0,10,False,False,False,True,False,True,True,False,False,False,3.74
33000,16.8,1984.0,150.0,5.0,11,False,True,False,False,True,False,False,False,True,False,22.0
55100,18.9,998.0,67.1,5.0,19,False,False,False,True,False,True,True,False,False,False,1.45
40000,17.7,1497.0,78.0,5.0,18,False,False,False,True,False,True,True,False,False,False,2.0
31841,15.1,1196.0,73.0,5.0,9,True,False,False,False,False,True,True,False,False,False,4.7
15000,13.7,1399.0,98.79,8.0,12,False,False,False,True,False,True,True,False,False,False,3.75
82756,15.96,2523.0,62.1,7.0,10,False,True,False,False,False,True,True,False,False,False,7.7
50243,0.0,1086.0,74.0,5.0,14,False,False,False,True,False,True,True,False,False,False,3.35
20600,21.1,814.0,55.2,5.0,12,False,False,False,True,False,True,True,False,False,False,2.6
29952,13.0,1591.0,121.3,5.0,9,False,False,False,True,True,False,True,False,False,False,13.77
15000,16.09,1598.0,103.5,5.0,9,False,False,False,True,False,True,False,False,True,False,7.1
61938,12.9,1799.0,130.0,5.0,18,False,False,False,True,True,False,False,False,True,False,2.65
67000,22.3,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,2.5
61672,16.0,2179.0,140.0,7.0,13,False,True,False,False,False,True,True,False,False,False,7.53
26185,18.6,1197.0,81.83,5.0,9,False,False,False,True,False,True,True,False,False,False,7.98
38000,14.16,1968.0,174.3,5.0,12,False,True,False,False,True,False,False,False,True,False,39.0
67000,18.5,1197.0,85.8,5.0,15,False,False,False,True,False,True,False,False,True,False,2.25
66000,13.17,1999.0,114.0,5.0,16,False,False,False,True,False,True,False,False,True,False,3.85
80883,12.8,2494.0,102.0,7.0,11,False,True,False,False,False,True,True,False,False,False,13.5
80219,27.62,793.0,47.0,5.0,10,False,True,False,False,False,True,True,False,False,False,3.5
12923,25.1,1248.0,88.5,5.0,8,False,True,False,False,False,True,True,False,False,False,8.92
86642,15.17,1968.0,181.0,5.0,10,False,True,False,False,True,False,True,False,False,False,20.37
19235,21.76,1995.0,190.0,5.0,10,False,True,False,False,True,False,True,False,False,False,36.5
6800,18.6,1197.0,81.83,5.0,10,False,False,False,True,False,True,True,False,False,False,7.2
82749,19.01,1461.0,108.45,5.0,14,False,True,False,False,False,True,True,False,False,False,5.99
51000,24.4,1120.0,71.0,5.0,10,False,True,False,False,False,True,True,False,False,False,5.25
31465,22.7,1498.0,89.84,5.0,12,False,True,False,False,False,True,True,False,False,False,6.5
76476,16.47,1198.0,73.9,5.0,13,False,False,False,True,False,True,True,False,False,False,4.4
14000,24.0,1120.0,70.0,5.0,9,False,True,False,False,False,True,True,False,False,False,4.6
47000,21.12,1248.0,88.8,5.0,13,False,True,False,False,False,True,True,False,False,False,2.95
48466,17.0,1497.0,118.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.26
46000,17.92,1086.0,62.1,5.0,18,False,False,False,True,False,True,False,False,True,False,2.22
162663,12.99,2494.0,100.0,7.0,14,False,True,False,False,False,True,True,False,False,False,10.5
25142,28.09,1248.0,88.5,5.0,9,False,True,False,False,False,True,True,False,False,False,8.26
69000,12.55,2982.0,169.0,7.0,13,False,True,False,False,False,True,True,False,False,False,14.45
80524,15.3,1596.0,74.0,5.0,17,False,False,False,True,False,True,False,False,True,False,2.5
45000,15.8,2148.0,170.0,5.0,12,False,True,False,False,False,True,True,False,False,False,23.0
64284,17.72,1968.0,108.49,5.0,14,False,True,False,False,False,True,True,False,False,False,5.5
27000,18.9,1197.0,82.0,5.0,11,False,False,False,True,False,True,True,False,False,False,4.5
3678,18.16,1196.0,86.8,5.0,8,False,False,False,True,False,True,True,False,False,False,6.8
21000,16.8,1395.0,138.02,5.0,13,False,False,False,True,False,True,True,False,False,False,8.75
67000,19.87,1461.0,83.8,5.0,11,False,True,False,False,False,True,False,False,True,False,7.0
24000,15.68,1999.0,177.0,5.0,11,False,True,False,False,True,False,False,False,True,False,33.5
75000,20.0,1399.0,68.0,5.0,15,False,True,False,False,False,True,False,False,True,False,2.25
179000,12.8,2953.0,156.0,7.0,18,False,True,False,False,True,False,False,False,True,False,4.24
47198,12.55,2982.0,168.5,7.0,9,False,True,False,False,False,True,True,False,False,False,28.42
52000,22.07,1199.0,73.9,5.0,14,False,True,False,False,False,True,True,False,False,False,2.75
91000,23.2,1248.0,73.94,5.0,15,False,True,False,False,False,True,True,False,False,False,3.0
60000,23.08,1461.0,63.1,5.0,13,False,True,False,False,False,True,True,False,False,False,3.55
37873,22.32,1582.0,126.32,5.0,13,False,True,False,False,False,True,True,False,False,False,4.8
31000,10.8,2497.0,150.0,5.0,15,False,False,False,True,True,False,True,False,False,False,13.5
78000,12.0,2354.0,187.4,5.0,22,False,False,False,True,True,False,True,False,False,False,3.99
32000,17.01,1582.0,126.2,5.0,10,False,True,False,False,True,False,True,False,False,False,15.5
59000,19.81,1086.0,68.05,5.0,16,False,False,False,True,False,True,False,False,True,False,2.32
35437,20.0,2143.0,136.0,5.0,10,False,True,False,False,True,False,True,False,False,False,18.58
98000,16.02,1373.0,93.7,7.0,12,False,False,False,True,False,True,True,False,False,False,5.5
72000,18.7,1896.0,66.0,5.0,20,False,True,False,False,False,True,False,False,True,False,3.2
79000,18.0,1198.0,86.7,5.0,11,False,False,False,True,False,True,True,False,False,False,4.0
29000,17.3,993.0,60.0,5.0,22,False,False,False,True,False,True,True,False,False,False,1.6
66012,15.5,1586.0,103.3,5.0,13,False,False,False,True,False,True,True,False,False,False,4.15
